,Capacity,Latitude,LoadEntering,Longitude,Member State,NRemoval,PRemoval
17711,0.0,28.40073,0.0,-16.55149,ES,False,False
17712,87500.0,28.41,0.0,-16.57,ES,False,False
17713,91696.0,28.40933,30457.0,-16.5519,ES,False,False
17714,0.0,28.39,0.0,-16.81,ES,False,False
17715,0.0,28.3834,0.0,-16.59056,ES,False,False
17716,0.0,28.38271,0.0,-16.61435,ES,False,False
17717,0.0,28.3879,0.0,-16.56384,ES,False,False
17718,0.0,28.38382,0.0,-16.58235,ES,False,False
17719,0.0,28.38328,0.0,-16.57683,ES,False,False
17720,0.0,28.37863,0.0,-16.56652,ES,False,False
17721,0.0,28.36268,0.0,-16.56962,ES,False,False
17722,0.0,28.41509,0.0,-16.31935,ES,False,False
17723,0.0,28.44222,0.0,-16.37094,ES,False,False
17724,0.0,28.38,0.0,-16.65,ES,False,False
17725,4000.0,28.8,0.0,-17.76,ES,False,False
17726,2000.0,28.44855,3000.0,-16.27096,ES,False,False
17727,2917.0,28.5,1365.0,-16.2,ES,False,False
17728,0.0,28.37938,0.0,-16.63673,ES,False,False
17729,0.0,28.02633,0.0,-16.61622,ES,False,False
17730,0.0,28.03175,0.0,-16.60821,ES,False,False
17731,0.0,28.03655,0.0,-16.63514,ES,False,False
17732,0.0,28.05047,0.0,-16.61475,ES,False,False
17733,0.0,28.09796,0.0,-16.61751,ES,False,False
17734,7500.0,28.08673,7200.0,-17.12783,ES,False,False
17735,18666.0,28.70427,18100.0,-17.75365,ES,False,False
17737,408000.0,28.44855,0.0,-16.27096,ES,False,False
17738,0.0,28.43027,0.0,-16.49416,ES,False,False
17739,0.0,28.42324,0.0,-16.49531,ES,False,False
17740,4268.0,40.79721,4268.0,-4.416353,ES,False,False
17741,3500.0,41.8157,3500.0,-2.772257,ES,False,False
17742,13204.0,41.86765,13204.0,-1.905413,ES,False,False
17743,21918.0,41.47796,21918.0,-2.550931,ES,False,False
17744,2950.0,41.22008,2950.0,-2.268514,ES,False,False
17745,4133.0,41.47245,4133.0,-2.851251,ES,False,False
17746,18000.0,41.5573,18000.0,-3.083196,ES,False,False
17747,5917.0,41.92753,5917.0,-2.871887,ES,False,False
17748,3000.0,41.94692,3000.0,-2.929798,ES,False,False
17749,4100.0,41.83981,4100.0,-3.016741,ES,False,False
17750,6372.0,41.57381,6372.0,-3.220588,ES,False,False
17751,3850.0,41.82322,3850.0,-3.07711,ES,False,False
17752,63400.0,41.75465,70600.0,-2.460674,ES,False,False
17753,6500.0,41.9092,6500.0,-2.756556,ES,False,False
17754,4141.0,41.32467,4141.0,-5.211688,ES,False,False
17755,2200.0,41.38271,2200.0,-4.698774,ES,False,False
17756,0.0,41.51632,0.0,-4.661302,ES,False,False
17757,10000.0,41.61896,9000.0,-4.772545,ES,False,False
17758,10000.0,41.53047,10000.0,-4.715507,ES,False,False
17759,7000.0,41.72533,7000.0,-4.648009,ES,False,False
17760,2000.0,41.47411,2000.0,-4.227165,ES,False,False
17761,3500.0,41.22282,3500.0,-5.088961,ES,False,False
17762,3263.0,41.39214,3263.0,-5.25801,ES,False,False
17763,3600.0,41.74513,3600.0,-4.689511,ES,False,False
17764,1700.0,41.51799,1700.0,-4.330922,ES,False,False
17765,0.0,41.20539,0.0,-5.136957,ES,False,False
17766,12700.0,41.38454,12700.0,-4.513923,ES,False,False
17767,4986.0,42.1708,4986.0,-5.270122,ES,False,False
17768,60600.0,41.31963,45200.0,-4.940339,ES,False,False
17769,9248.0,41.87348,9248.0,-5.060232,ES,False,False
17770,6500.0,41.43978,6500.0,-4.661575,ES,False,False
17771,2100.0,41.51447,2100.0,-4.460962,ES,False,False
17772,4048.0,41.33382,2500.0,-5.081535,ES,False,False
17773,9714.0,41.30376,6300.0,-4.692721,ES,False,False
17774,9344.0,41.34555,9344.0,-4.615925,ES,False,False
17775,12800.0,41.5976,12800.0,-4.117351,ES,False,False
17777,5200.0,41.48095,5200.0,-4.614734,ES,False,False
17778,0.0,41.62618,0.0,-4.362555,ES,False,False
17779,3468.0,41.64946,3468.0,-4.654251,ES,False,False
17780,3900.0,41.44092,3900.0,-4.971058,ES,False,False
17781,3000.0,41.69092,7000.0,-4.69464,ES,False,False
17782,3000.0,41.42126,3000.0,-4.909999,ES,False,False
17783,3000.0,41.46363,3000.0,-4.873177,ES,False,False
17784,17250.0,41.49694,17250.0,-5.022243,ES,True,False
17785,13000.0,39.80093,13000.0,-4.17575,ES,True,True
17786,3402.0,40.07373,3402.0,-4.23323,ES,False,False
17787,0.0,39.60104,0.0,-3.118428,ES,False,False
17788,26970.0,39.84949,26970.0,-4.37463,ES,True,True
17789,5400.0,39.91334,0.0,-4.680941,ES,False,False
17790,2000.0,39.69442,2000.0,-4.14222,ES,False,False
17791,5417.0,39.51423,5417.0,-3.22523,ES,False,False
17792,90873.0,41.75264,27265.0,1.870839,ES,True,True
17793,2000.0,41.47348,2204.0,1.828444,ES,False,False
17794,3000.0,41.67448,2767.0,2.056719,ES,False,False
17795,968.0,41.5585,485.0,1.05355,ES,False,False
17796,17600.0,41.60199,8928.0,2.609231,ES,True,False
17797,13650.0,41.71825,5149.0,2.175089,ES,False,False
17798,45136.0,41.42585,18753.0,1.790871,ES,True,False
17799,15841.0,41.68661,6099.0,2.460753,ES,True,True
17800,108000.0,41.23915,42640.0,1.773173,ES,False,True
17802,15089.0,41.8251,7745.0,1.755144,ES,True,False
17803,11667.0,41.88237,5027.0,2.610842,ES,True,True
17804,500000.0,41.51977,164972.0,2.035461,ES,False,False
17805,131250.0,41.48637,83511.0,2.337552,ES,False,False
17806,16956.0,41.86351,8602.0,2.239692,ES,True,False
17807,8750.0,40.62685,5617.0,0.306442,ES,False,False
17808,16000.0,41.58516,16000.0,-4.578665,ES,True,False
17809,3850.0,41.49524,3850.0,-4.772269,ES,False,False
17810,751600.0,41.61111,751600.0,-4.77377,ES,True,True
17811,10500.0,41.53247,5319.0,-4.756714,ES,False,False
17812,0.0,41.82116,0.0,-5.126506,ES,False,False
17813,3117.0,42.10402,3117.0,-5.017109,ES,False,False
17814,2700.0,41.51462,2700.0,-4.879986,ES,False,False
17815,1500.0,41.69566,1500.0,-6.349419,ES,False,False
17816,32500.0,41.97723,32000.0,-5.643201,ES,True,False
17817,3300.0,41.32334,3300.0,-6.398457,ES,False,False
17818,1500.0,41.25808,1500.0,-5.372164,ES,False,False
17819,11040.0,41.24332,11040.0,-5.488749,ES,False,False
17820,7000.0,42.07957,7000.0,-6.640152,ES,False,False
17821,1000.0,41.74416,1000.0,-5.703037,ES,False,False
17822,1200.0,42.02772,1200.0,-5.737223,ES,False,False
17823,3197.0,41.48759,3197.0,-5.618783,ES,False,False
17824,2700.0,41.5423,2700.0,-5.29725,ES,False,False
17825,6100.0,42.04973,6100.0,-6.629233,ES,False,False
17826,1500.0,41.99967,1500.0,-5.807787,ES,False,False
17827,3250.0,42.02528,3250.0,-5.628734,ES,False,False
17828,3400.0,41.99066,3400.0,-5.707492,ES,False,False
17829,0.0,41.43319,0.0,-5.564681,ES,False,False
17830,2000.0,41.83612,2000.0,-5.949047,ES,False,False
17831,25000.0,41.54019,25000.0,-5.401414,ES,True,True
17832,8380.0,41.86964,8380.0,-5.421266,ES,False,False
17833,1300.0,41.97746,1300.0,-5.405086,ES,False,False
17834,130000.0,41.50375,96400.0,-5.777461,ES,True,True
17835,200000.0,39.01733,300000.0,-1.84542,ES,False,False
17836,4462.0,38.82961,4462.0,-1.73767,ES,False,False
17837,4986.0,39.19725,1386.0,-1.42013,ES,True,True
17838,5417.0,38.67095,0.0,-2.500497,ES,True,True
17839,57666.0,38.86639,75000.0,-1.07045,ES,False,False
17840,3500.0,38.96217,3500.0,-1.22462,ES,True,True
17841,4615.0,38.89669,0.0,-2.12014,ES,True,True
17842,4615.0,39.02887,0.0,-2.18089,ES,True,True
17843,1215.0,38.58845,1215.0,-2.20064,ES,True,True
17844,6300.0,38.925,6300.0,-2.55865,ES,False,False
17845,2600.0,39.25386,2600.0,-1.34003,ES,False,False
17846,13429.0,39.28057,13429.0,-1.44071,ES,True,False
17847,20000.0,38.69771,9335.0,-0.94477,ES,True,True
17848,2662.0,39.30254,0.0,-1.65382,ES,True,False
17849,6000.0,38.92744,6000.0,-1.74901,ES,True,True
17850,7873.0,38.70089,7873.0,-2.88406,ES,True,True
17851,5600.0,38.68742,5600.0,-1.45658,ES,True,True
17852,4386.0,39.25119,4386.0,-1.55558,ES,True,True
17853,4443.0,39.11808,4443.0,-1.98626,ES,False,False
17854,51655.0,38.48523,51655.0,-1.71597,ES,False,False
17855,2394.0,38.46938,0.0,-1.7773,ES,False,False
17856,2700.0,38.95151,2700.0,-1.46302,ES,True,True
17857,2225.0,38.37493,2225.0,-2.10605,ES,True,True
17858,2484.0,38.9455,2484.0,-2.33382,ES,True,True
17859,3090.0,38.54095,3090.0,-1.95127,ES,True,True
17860,8055.0,39.19401,8055.0,-1.79337,ES,True,True
17861,3510.0,39.20388,0.0,-1.72282,ES,False,False
17862,3000.0,39.26087,3000.0,-2.33678,ES,True,True
17863,2100.0,38.46048,2100.0,-2.24224,ES,True,True
17864,7000.0,38.77905,7000.0,-1.32984,ES,True,True
17865,7583.0,39.04795,7583.0,-2.50372,ES,False,False
17866,2100.0,38.15201,2100.0,-2.29875,ES,True,True
17867,2360.0,38.6109,2360.0,-1.49526,ES,False,False
17868,5833.0,38.9447,5833.0,-2.76158,ES,True,True
17869,0.0,38.72817,0.0,-2.000425,ES,False,False
17870,2145.0,38.83019,2145.0,-1.56401,ES,False,False
17871,2484.0,38.71447,2484.0,-1.89912,ES,True,True
17872,27833.0,39.19613,27833.0,-2.14899,ES,True,True
17873,4561.0,38.3302,4150.0,-1.97997,ES,True,True
17874,18333.0,39.26718,18333.0,-1.89997,ES,True,True
17875,13281.0,38.58699,13281.0,-1.66914,ES,True,False
17876,3000.0,39.12885,3000.0,-1.67414,ES,True,True
17877,3000.0,39.29209,3000.0,-2.06581,ES,True,True
17878,11288.0,39.33455,0.0,-1.5799,ES,True,True
17879,84960.0,39.27449,84960.0,-2.62376,ES,True,True
17880,4659.0,38.36677,4659.0,-2.31578,ES,True,True
17881,1618.0,38.86853,1618.0,-4.37604,ES,False,False
17882,1681.0,38.99704,0.0,-4.85972,ES,False,False
17883,7853.0,38.61681,7853.0,-2.79735,ES,True,True
17884,322400.0,39.39413,322400.0,-3.23099,ES,True,True
17885,3338.0,38.99285,3338.0,-4.08048,ES,True,True
17886,7950.0,38.73966,7950.0,-3.8041,ES,True,True
17887,7950.0,38.77599,0.0,-4.8571,ES,False,False
17888,0.0,39.23083,0.0,-3.773721,ES,False,False
17889,2880.0,38.7875,2880.0,-3.76587,ES,True,True
17890,16667.0,39.38695,16667.0,-3.33081,ES,True,True
17891,36450.0,39.16349,36450.0,-3.8675,ES,True,True
17892,73200.0,39.00648,73200.0,-3.39915,ES,True,True
17893,6142.0,38.7038,6142.0,-2.87315,ES,True,False
17894,6048.0,38.79812,6048.0,-3.59007,ES,True,False
17895,8167.0,39.38287,8167.0,-2.95335,ES,False,False
17896,5600.0,39.02845,5600.0,-4.18302,ES,False,False
17897,5085.0,39.15954,5085.0,-4.15676,ES,False,False
17898,3000.0,38.9218,3000.0,-3.83781,ES,True,True
17899,3326.0,39.31931,3326.0,-3.47137,ES,False,False
17900,2763.0,40.56578,2763.0,-3.05074,ES,False,False
17901,2800.0,40.63652,0.0,-3.2369,ES,False,False
17902,2900.0,40.67661,0.0,-3.43593,ES,False,False
17903,1492.0,40.92622,1492.0,-2.926519,ES,False,False
17904,9800.0,40.85629,9800.0,-1.92167,ES,True,True
17905,4500.0,40.31152,4500.0,-3.11947,ES,False,False
17906,2538.0,40.56508,0.0,-3.05073,ES,False,False
17907,1784.0,40.48596,1784.0,-2.72428,ES,False,False
17908,8863.0,41.0635,8863.0,-2.65832,ES,False,False
17909,2215.0,38.86612,0.0,-1.070264,ES,False,False
17910,2500.0,40.74678,2500.0,-3.16664,ES,False,False
17911,7200.0,39.81208,7200.0,-4.00132,ES,True,True
17912,2505.0,38.89604,2505.0,-2.12019,ES,False,False
17913,3552.0,40.21882,3552.0,-4.37431,ES,True,True
17914,5175.0,39.99099,5175.0,-3.763512,ES,False,False
17915,4815.0,40.85559,0.0,-1.92173,ES,False,False
17916,2772.0,40.07237,2772.0,-3.739207,ES,False,False
17917,0.0,39.88475,0.0,-4.980939,ES,False,False
17918,13507.0,40.01916,4939.0,-4.07351,ES,False,False
17919,4674.0,39.42595,4674.0,-3.46242,ES,False,False
17920,220000.0,41.53786,123238.0,2.138333,ES,True,True
17921,27043.0,41.82478,13111.0,1.89738,ES,True,True
17922,2843750.0,41.4123,1434796.0,2.223817,ES,False,False
17923,28367.0,41.56581,23993.0,2.504486,ES,True,False
17924,18425.0,41.66056,9156.0,2.413683,ES,True,True
17925,30000.0,41.69316,14237.0,2.507444,ES,True,True
17926,0.0,41.44845,0.0,2.074022,ES,False,False
17927,4667.0,41.43,2390.0,2.090617,ES,False,False
17928,14500.0,41.68698,6257.0,2.175317,ES,True,False
17929,174000.0,39.91913,174000.0,-4.87464,ES,False,False
17930,4150.0,39.69322,4150.0,-3.53294,ES,False,False
17931,3639.0,39.51488,3639.0,-2.99066,ES,False,False
17932,127500.0,39.87671,127500.0,-3.94878,ES,True,True
17933,71333.0,39.87956,71333.0,-4.06506,ES,False,False
17934,3839.0,40.1716,3839.0,-4.22023,ES,False,False
17935,27560.0,39.96834,27560.0,-4.24806,ES,False,False
17936,8169.0,39.42091,8169.0,-3.69086,ES,False,False
17937,14486.0,40.1976,14486.0,-4.07422,ES,True,True
17938,6130.0,39.97648,6130.0,-4.98846,ES,False,False
17939,14000.0,39.61755,14000.0,-3.32485,ES,True,True
17940,5500.0,39.6263,0.0,-3.215829,ES,False,False
17941,6824.0,39.41638,6824.0,-3.33942,ES,False,False
17942,3145.0,40.02705,3145.0,-3.89954,ES,False,False
17943,8731.0,40.70068,8731.0,-2.59537,ES,False,False
17944,6500.0,39.99136,6500.0,-3.37507,ES,True,True
17945,0.0,39.87726,0.0,-3.730911,ES,False,False
17946,4000.0,39.89833,4000.0,-3.33061,ES,True,True
17947,2618.0,40.14584,2618.0,-3.91958,ES,False,False
17948,10413.0,39.56268,10413.0,-3.85867,ES,True,True
17949,76667.0,41.50541,79651.0,1.9176,ES,True,True
17950,50050.0,41.35438,23072.0,1.551131,ES,True,False
17951,5942.0,41.74986,2379.0,2.2627,ES,True,False
17952,9375.0,41.84795,5680.0,1.881239,ES,False,False
17953,8750.0,41.894,6569.0,1.888511,ES,False,False
17954,7000.0,41.33678,3759.0,1.906942,ES,True,True
17955,41500.0,42.08508,23708.0,1.857128,ES,False,False
17956,4600.0,41.67012,4278.0,2.21755,ES,False,False
17957,3549.0,41.72593,2882.0,1.522603,ES,True,False
17958,30000.0,41.60987,20703.0,2.178147,ES,True,False
17959,12500.0,41.68543,4164.0,2.356307,ES,True,True
17960,45552.0,41.5223,21667.0,1.695906,ES,True,True
17961,64000.0,41.6397,27490.0,2.357229,ES,True,True
17962,9375.0,41.91394,7020.0,1.701217,ES,True,False
17963,0.0,41.53327,0.0,1.622851,ES,False,False
17964,76667.0,41.61921,23650.0,2.086603,ES,True,False
17965,27840.0,41.62427,7146.0,1.8642,ES,False,False
17966,8233.0,41.25934,5357.0,1.586075,ES,False,False
17967,35553.0,41.79337,24348.0,2.237428,ES,True,True
17968,2500.0,41.42185,2367.0,1.933256,ES,False,False
17969,81250.0,41.20987,43810.0,1.673633,ES,False,False
17970,2500.0,41.94532,2825.0,2.310667,ES,False,False
17971,0.0,41.76474,0.0,1.667003,ES,False,False
17972,25000.0,43.19162,0.0,-4.051241,ES,False,False
17973,38000.0,43.37907,2384.0,-3.963677,ES,True,True
17974,19000.0,43.19011,1043.0,-4.60596,ES,False,False
17975,7200.0,43.2906,0.0,-3.439628,ES,False,False
17976,50000.0,42.99902,4634.0,-4.114977,ES,False,False
17977,93806.0,43.44154,0.0,-3.7194,ES,False,False
17978,3000.0,43.32113,841.0,-3.855099,ES,False,False
17979,529344.0,43.47534,463915.0,-3.853524,ES,False,False
17980,10000.0,43.3947,3942.0,-4.391213,ES,False,False
17981,3150.0,43.22286,0.0,-3.808343,ES,False,False
17982,310000.0,43.43509,43474.0,-4.036921,ES,False,False
17983,1000.0,42.86719,0.0,-4.171947,ES,False,False
17984,6000.0,40.26372,6000.0,-5.083412,ES,False,False
17985,20000.0,40.2032,20000.0,-5.100038,ES,True,False
17986,19960.0,41.07387,19000.0,-4.719041,ES,True,True
17987,190000.0,40.67883,250000.0,-4.707217,ES,False,False
17988,10500.0,40.36332,10200.0,-5.522271,ES,False,False
17989,22850.0,40.46393,22850.0,-4.624942,ES,False,False
17990,11903.0,40.14591,11903.0,-5.223343,ES,True,True
17991,4000.0,40.26583,4000.0,-4.75322,ES,False,False
17992,11500.0,40.4465,11500.0,-4.465158,ES,False,False
17993,4125.0,42.42033,4125.0,-4.342672,ES,False,False
17994,3975.0,40.75581,3975.0,-5.283959,ES,False,False
17995,10000.0,40.83317,8600.0,-5.511794,ES,False,False
17996,5000.0,40.50567,5000.0,-6.142635,ES,False,False
17997,1500.0,41.22086,1500.0,-6.622478,ES,False,False
17998,102259.0,40.38776,102259.0,-5.790884,ES,True,False
17999,0.0,40.36852,0.0,-5.740961,ES,False,False
18000,2900.0,41.135,2900.0,-5.173328,ES,False,False
18001,29754.0,40.59921,29754.0,-6.548275,ES,False,False
18002,3000.0,40.81466,3000.0,-6.250945,ES,False,False
18003,0.0,40.59127,3500.0,-6.811846,ES,False,False
18004,50000.0,40.55783,84000.0,-5.639673,ES,True,False
18005,9106.0,40.98181,9106.0,-5.453047,ES,False,False
18006,4000.0,41.09801,4000.0,-6.014153,ES,False,False
18007,1300.0,40.58788,1300.0,-5.918989,ES,False,False
18008,4000.0,40.94104,4000.0,-6.723638,ES,False,False
18009,4400.0,40.82716,4400.0,-5.29428,ES,False,False
18010,10000.0,40.91499,10000.0,-5.2017,ES,False,False
18011,19600.0,39.20451,19600.0,-3.6112,ES,True,True
18012,4424.0,39.23494,4424.0,-3.44853,ES,False,False
18013,5016.0,38.54427,5016.0,-3.54681,ES,True,True
18014,2475.0,39.50444,2475.0,-2.49387,ES,True,True
18015,2198.0,38.54362,0.0,-3.54678,ES,False,False
18016,4520.0,39.55589,4520.0,-2.71347,ES,True,True
18017,3860.0,39.60473,3860.0,-1.78867,ES,False,False
18018,6027.0,39.39542,6027.0,-2.04612,ES,True,False
18019,3609.0,39.36222,3609.0,-2.57182,ES,False,False
18020,9500.0,39.32925,0.0,-1.92823,ES,True,True
18021,9000.0,39.39585,9000.0,-2.43737,ES,False,False
18022,0.0,39.41155,0.0,-2.203262,ES,True,True
18023,52800.0,40.02357,52800.0,-2.9823,ES,False,False
18024,4264.0,39.70562,4264.0,-2.94622,ES,True,False
18025,4364.0,39.43756,4364.0,-1.95047,ES,True,True
18026,5000.0,40.01365,5000.0,-2.21883,ES,True,True
18027,2117.0,39.95211,2117.0,-2.9175,ES,True,True
18028,0.0,39.77117,0.0,-2.156808,ES,True,True
18029,2753.0,40.1574,2753.0,-2.14116,ES,False,False
18030,1052.0,40.30453,1052.0,-2.84516,ES,False,False
18031,4400.0,40.29799,4400.0,-2.97733,ES,True,True
18032,9184.0,40.58645,9184.0,-3.24349,ES,False,False
18033,65167.0,40.54718,65167.0,-3.25489,ES,True,True
18034,0.0,40.76188,0.0,-2.866327,ES,False,False
18035,22000.0,40.6152,22000.0,-3.21847,ES,True,True
18037,2193.0,40.77906,2193.0,-2.63108,ES,False,False
18038,0.0,40.5739,0.0,-3.160813,ES,False,False
18039,91600.0,40.62362,91600.0,-3.19058,ES,False,False
18040,29167.0,41.68695,17458.0,2.287373,ES,True,False
18041,7200.0,41.44321,5776.0,1.853733,ES,True,False
18042,8750.0,42.0309,3754.0,1.886864,ES,False,False
18043,161000.0,41.56821,181761.0,2.272737,ES,True,True
18044,4167.0,41.69646,2029.0,1.793694,ES,True,False
